timestamp,frame_num,ear,mar,phone_confidence,fps
2026-08-03T17:23:40.908240,1,0.280,0.010,0.000,82.8
2026-08-03T17:23:41.032268,2,0.278,0.010,0.000,114.2
2026-08-03T17:23:41.151659,3,0.280,0.010,0.000,8.5
2026-08-03T17:23:41.161772,4,0.283,0.010,0.000,120.7
2026-08-03T17:23:41.223613,5,0.282,0.010,0.000,16.4
2026-08-03T17:23:41.287899,6,0.282,0.010,0.000,15.9
2026-08-03T17:23:41.297043,7,0.281,0.010,0.000,118.0
2026-08-03T17:23:41.356972,8,0.283,0.010,0.000,16.9
2026-08-03T17:23:41.418021,9,0.282,0.010,0.000,16.6
2026-08-03T17:23:41.430273,10,0.282,0.010,0.000,85.9
2026-08-03T17:23:41.486387,11,0.281,0.010,0.000,18.3
2026-08-03T17:23:41.558352,12,0.283,0.010,0.000,14.2
2026-08-03T17:23:41.584504,13,0.283,0.010,0.000,39.5
2026-08-03T17:23:41.624265,14,0.282,0.010,0.000,25.8
2026-08-03T17:23:41.718786,15,0.283,0.011,0.000,10.7
2026-08-03T17:23:41.727886,16,0.282,0.011,0.000,119.0
2026-08-03T17:23:41.787202,17,0.285,0.011,0.000,17.1
2026-08-03T17:23:41.851680,18,0.284,0.011,0.000,15.9
2026-08-03T17:23:41.888181,19,0.285,0.010,0.000,27.9
2026-08-03T17:23:41.919045,20,0.285,0.009,0.000,33.5
2026-08-03T17:23:41.983315,21,0.288,0.008,0.000,15.8
2026-08-03T17:23:41.991703,22,0.288,0.009,0.000,129.0
2026-08-03T17:23:42.055767,23,0.289,0.008,0.000,15.8
2026-08-03T17:23:42.148412,24,0.291,0.009,0.000,10.9
2026-08-03T17:23:42.157058,25,0.290,0.009,0.000,125.9
2026-08-03T17:23:42.218927,26,0.288,0.009,0.000,16.5
2026-08-03T17:23:42.293428,27,0.287,0.009,0.000,13.7
2026-08-03T17:23:42.316774,28,0.288,0.009,0.000,44.2
2026-08-03T17:23:42.355653,29,0.287,0.009,0.000,26.4
2026-08-03T17:23:42.451389,30,0.290,0.009,0.000,10.6
2026-08-03T17:23:42.461557,31,0.286,0.011,0.000,105.2
2026-08-03T17:23:42.519099,32,0.282,0.012,0.000,17.6
2026-08-03T17:23:42.585719,33,0.281,0.012,0.000,15.4
2026-08-03T17:23:42.595064,34,0.286,0.013,0.000,115.7
2026-08-03T17:23:42.651167,35,0.126,0.009,0.000,18.1
2026-08-03T17:23:42.716947,36,0.067,0.015,0.000,15.5
2026-08-03T17:23:42.751566,37,0.060,0.013,0.000,29.6
2026-08-03T17:23:42.788785,38,0.099,0.011,0.000,27.5
2026-08-03T17:23:42.881702,39,0.165,0.009,0.000,10.9
2026-08-03T17:23:42.890287,40,0.204,0.009,0.000,126.6
2026-08-03T17:23:42.953117,41,0.232,0.010,0.000,16.1
2026-08-03T17:23:43.016878,42,0.256,0.009,0.000,16.0
2026-08-03T17:23:43.051830,43,0.274,0.009,0.000,29.2
2026-08-03T17:23:43.084539,44,0.281,0.011,0.000,31.4
2026-08-03T17:23:43.147468,45,0.277,0.011,0.000,16.1
2026-08-03T17:23:43.156788,46,0.276,0.013,0.000,116.1
