timestamp,frame_num,ear,mar,phone_confidence,fps
2026-07-31T12:45:10.587014,1,0.312,0.009,0.000,4.6
2026-07-31T12:45:10.642711,2,0.306,0.003,0.000,26.8
2026-07-31T12:45:10.743976,3,0.304,0.005,0.000,10.0
2026-07-31T12:45:10.756944,4,0.308,0.001,0.000,90.4
2026-07-31T12:45:10.813226,5,0.305,0.003,0.000,18.2
2026-07-31T12:45:10.871902,6,0.305,0.002,0.000,17.5
2026-07-31T12:45:10.882190,7,0.303,0.004,0.000,103.4
2026-07-31T12:45:10.942643,8,0.301,0.002,0.000,16.9
2026-07-31T12:45:11.008415,9,0.297,0.002,0.000,15.5
2026-07-31T12:45:11.017878,10,0.298,0.002,0.000,113.9
2026-07-31T12:45:11.074869,11,0.304,0.002,0.000,17.7
2026-07-31T12:45:11.145068,12,0.308,0.001,0.000,14.4
2026-07-31T12:45:11.170635,13,0.303,0.002,0.000,40.2
2026-07-31T12:45:11.203863,14,0.305,0.002,0.000,30.9
2026-07-31T12:45:11.279439,15,0.297,0.002,0.000,13.4
2026-07-31T12:45:11.288955,16,0.305,0.002,0.000,116.0
2026-07-31T12:45:11.341633,17,0.296,0.002,0.000,19.2
2026-07-31T12:45:11.408752,18,0.299,0.003,0.000,15.2
2026-07-31T12:45:11.418637,19,0.294,0.002,0.000,108.6
2026-07-31T12:45:11.474290,20,0.300,0.003,0.000,18.3
2026-07-31T12:45:11.541133,21,0.305,0.002,0.000,15.2
2026-07-31T12:45:11.550670,22,0.303,0.002,0.000,112.7
2026-07-31T12:45:11.605160,23,0.318,0.002,0.000,18.7
2026-07-31T12:45:11.676787,24,0.316,0.003,0.000,14.2
2026-07-31T12:45:11.704151,25,0.336,0.002,0.000,37.5
2026-07-31T12:45:11.741587,26,0.328,0.001,0.000,27.4
2026-07-31T12:45:11.844151,27,0.339,0.002,0.000,9.9
2026-07-31T12:45:11.854075,28,0.333,0.002,0.000,114.5
2026-07-31T12:45:11.907274,29,0.336,0.003,0.000,19.1
2026-07-31T12:45:11.971166,30,0.342,0.005,0.000,16.0
2026-07-31T12:45:11.980111,31,0.351,0.006,0.000,121.2
2026-07-31T12:45:12.038485,32,0.340,0.005,0.000,17.3
2026-07-31T12:45:12.107318,33,0.334,0.006,0.000,14.7
2026-07-31T12:45:12.116784,34,0.338,0.005,0.000,113.9
2026-07-31T12:45:12.173824,35,0.358,0.005,0.000,17.7
2026-07-31T12:45:12.239432,36,0.366,0.005,0.000,15.4
2026-07-31T12:45:12.248351,37,0.372,0.006,0.000,121.3
2026-07-31T12:45:12.305776,38,0.383,0.006,0.000,17.6
2026-07-31T12:45:12.371542,39,0.396,0.006,0.000,15.3
2026-07-31T12:45:12.381024,40,0.406,0.006,0.000,113.5
2026-07-31T12:45:12.438227,41,0.416,0.005,0.000,17.7
2026-07-31T12:45:12.506191,42,0.415,0.005,0.000,14.9
2026-07-31T12:45:12.515321,43,0.414,0.006,0.000,118.0
2026-07-31T12:45:12.570651,44,0.297,0.005,0.000,18.3
2026-07-31T12:45:12.639625,45,0.073,0.009,0.000,14.7
2026-07-31T12:45:12.649711,46,0.030,0.011,0.000,106.1
2026-07-31T12:45:12.706564,47,0.032,0.013,0.000,17.8
2026-07-31T12:45:12.768234,48,0.041,0.011,0.000,16.4
2026-07-31T12:45:12.778786,49,0.055,0.008,0.000,101.3
2026-07-31T12:45:12.838561,50,0.061,0.005,0.000,16.9
2026-07-31T12:45:12.901187,51,0.052,0.005,0.000,16.2
2026-07-31T12:45:12.912378,52,0.046,0.006,0.000,94.8
2026-07-31T12:45:12.970315,53,0.042,0.009,0.000,17.5
2026-07-31T12:45:13.036520,54,0.032,0.010,0.000,15.3
2026-07-31T12:45:13.047027,55,0.034,0.006,0.000,103.7
2026-07-31T12:45:13.103225,56,0.043,0.008,0.000,18.0
2026-07-31T12:45:13.173791,57,0.046,0.007,0.000,14.3
2026-07-31T12:45:13.183965,58,0.050,0.005,0.000,105.1
2026-07-31T12:45:13.238741,59,0.052,0.005,0.000,18.5
2026-07-31T12:45:13.305773,60,0.048,0.006,0.000,15.2
2026-07-31T12:45:13.315236,61,0.047,0.008,0.000,113.5
2026-07-31T12:45:13.369876,62,0.056,0.005,0.000,18.8
