timestamp,frame_num,ear,mar,phone_confidence,fps
2026-08-04T10:20:59.401186,165,0.100,0.053,0.000,15.0
2026-08-04T10:20:59.433695,166,0.107,0.057,0.000,31.5
2026-08-04T10:20:59.469549,167,0.106,0.060,0.000,28.9
2026-08-04T10:20:59.566335,168,0.106,0.062,0.297,10.5
2026-08-04T10:20:59.574914,169,0.107,0.084,0.297,126.6
2026-08-04T10:20:59.633791,170,0.109,0.084,0.297,17.3
2026-08-04T10:20:59.699784,171,0.109,0.096,0.266,15.4
2026-08-04T10:20:59.709378,172,0.111,0.111,0.266,115.3
2026-08-04T10:20:59.766165,173,0.112,0.135,0.266,18.3
2026-08-04T10:20:59.836839,174,0.112,0.159,0.282,14.4
2026-08-04T10:20:59.865735,175,0.112,0.173,0.282,37.3
2026-08-04T10:20:59.902506,176,0.112,0.189,0.282,28.6
2026-08-04T10:20:59.997367,177,0.115,0.184,0.000,10.7
2026-08-04T10:21:00.008552,178,0.115,0.184,0.000,96.3
2026-08-04T10:21:00.064385,179,0.113,0.182,0.000,18.2
2026-08-04T10:21:00.130689,180,0.112,0.182,0.272,15.4
2026-08-04T10:21:00.140638,181,0.113,0.182,0.272,108.5
2026-08-04T10:21:00.198092,182,0.115,0.184,0.272,17.8
2026-08-04T10:21:00.264375,183,0.115,0.192,0.000,15.4
2026-08-04T10:21:00.275697,184,0.116,0.193,0.000,98.0
2026-08-04T10:21:00.333419,185,0.116,0.196,0.000,17.6
2026-08-04T10:21:00.427356,186,0.116,0.194,0.000,11.0
2026-08-04T10:21:00.437658,187,0.117,0.194,0.000,103.4
2026-08-04T10:21:00.496764,188,0.117,0.196,0.000,17.7
2026-08-04T10:21:00.564876,189,0.117,0.189,0.000,15.0
2026-08-04T10:21:00.596023,190,0.118,0.189,0.000,32.9
2026-08-04T10:21:00.632672,191,0.117,0.189,0.000,28.7
2026-08-04T10:21:00.728014,192,0.116,0.189,0.299,10.6
2026-08-04T10:21:00.738291,193,0.117,0.187,0.299,104.9
2026-08-04T10:21:00.796795,194,0.118,0.188,0.299,17.4
2026-08-04T10:21:00.870914,195,0.118,0.185,0.346,13.7
2026-08-04T10:21:00.880519,196,0.116,0.185,0.346,113.6
2026-08-04T10:21:00.928922,197,0.117,0.184,0.346,21.0
2026-08-04T10:21:01.000881,198,0.117,0.184,0.000,14.1
2026-08-04T10:21:01.029475,199,0.120,0.183,0.000,36.0
2026-08-04T10:21:01.065452,200,0.118,0.184,0.000,28.8
2026-08-04T10:21:01.163041,201,0.116,0.178,0.251,10.3
2026-08-04T10:21:01.174384,202,0.117,0.178,0.251,96.1
2026-08-04T10:21:01.229057,203,0.115,0.179,0.251,18.7
2026-08-04T10:21:01.294572,204,0.115,0.175,0.000,15.6
2026-08-04T10:21:01.305392,205,0.116,0.177,0.000,98.8
2026-08-04T10:21:01.364226,206,0.116,0.176,0.000,17.3
2026-08-04T10:21:01.432904,207,0.117,0.177,0.296,14.9
2026-08-04T10:21:01.441911,208,0.115,0.176,0.296,121.0
2026-08-04T10:21:01.498565,209,0.117,0.176,0.296,18.0
2026-08-04T10:21:01.599610,210,0.116,0.181,0.295,10.0
2026-08-04T10:21:01.610757,211,0.115,0.178,0.295,96.2
2026-08-04T10:21:01.661873,212,0.116,0.179,0.295,20.0
2026-08-04T10:21:01.738540,213,0.117,0.180,0.267,13.2
2026-08-04T10:21:01.758983,214,0.116,0.181,0.267,50.6
2026-08-04T10:21:01.797548,215,0.117,0.180,0.267,26.6
2026-08-04T10:21:01.895098,216,0.114,0.177,0.257,10.4
2026-08-04T10:21:01.904191,217,0.113,0.178,0.257,120.7
2026-08-04T10:21:01.961017,218,0.113,0.176,0.257,18.3
2026-08-04T10:21:02.026220,219,0.113,0.175,0.255,15.6
2026-08-04T10:21:02.035924,220,0.112,0.176,0.255,112.2
2026-08-04T10:21:02.094687,221,0.102,0.167,0.255,17.4
2026-08-04T10:21:02.161390,222,0.102,0.167,0.000,15.3
2026-08-04T10:21:02.192262,223,0.103,0.171,0.000,33.2
2026-08-04T10:21:02.231236,224,0.104,0.171,0.000,26.4
2026-08-04T10:21:02.323645,225,0.105,0.169,0.292,11.0
2026-08-04T10:21:02.331955,226,0.106,0.174,0.292,131.6
2026-08-04T10:21:02.393581,227,0.106,0.175,0.292,16.5
2026-08-04T10:21:02.460635,228,0.107,0.175,0.000,15.1
2026-08-04T10:21:02.472220,229,0.109,0.173,0.000,101.2
2026-08-04T10:21:02.526182,230,0.112,0.174,0.000,18.9
2026-08-04T10:21:02.597468,231,0.112,0.176,0.288,14.3
2026-08-04T10:21:02.609018,232,0.112,0.169,0.288,99.2
2026-08-04T10:21:02.661624,233,0.113,0.167,0.288,19.3
2026-08-04T10:21:02.758128,234,0.116,0.168,0.300,10.5
2026-08-04T10:21:02.768407,235,0.119,0.169,0.300,104.1
2026-08-04T10:21:02.827075,236,0.130,0.169,0.300,17.4
2026-08-04T10:21:02.897242,237,0.134,0.173,0.000,14.5
2026-08-04T10:21:02.923120,238,0.177,0.172,0.000,39.8
2026-08-04T10:21:02.961849,239,0.209,0.164,0.000,26.4
2026-08-04T10:21:03.058030,240,0.235,0.157,0.271,10.5
2026-08-04T10:21:03.066834,241,0.245,0.147,0.271,123.8
2026-08-04T10:21:03.127194,242,0.265,0.135,0.271,16.8
2026-08-04T10:21:03.189808,243,0.275,0.129,0.257,16.2
2026-08-04T10:21:03.198638,244,0.282,0.113,0.257,122.6
2026-08-04T10:21:03.255315,245,0.285,0.100,0.257,17.9
2026-08-04T10:21:03.323762,246,0.289,0.090,0.000,14.8
2026-08-04T10:21:03.359039,247,0.288,0.092,0.000,29.8
2026-08-04T10:21:03.394632,248,0.290,0.081,0.000,29.2
2026-08-04T10:21:03.489010,249,0.297,0.078,0.000,10.7
2026-08-04T10:21:03.499609,250,0.295,0.081,0.000,101.1
2026-08-04T10:21:03.559122,251,0.294,0.084,0.000,17.0
2026-08-04T10:21:03.623859,252,0.292,0.094,0.267,15.7
2026-08-04T10:21:03.632636,253,0.290,0.089,0.267,124.0
2026-08-04T10:21:03.690040,254,0.291,0.099,0.267,17.7
2026-08-04T10:21:03.756504,255,0.290,0.092,0.279,15.3
2026-08-04T10:21:03.765532,256,0.288,0.087,0.279,122.2
2026-08-04T10:21:03.825128,257,0.275,0.078,0.279,17.0
2026-08-04T10:21:03.919959,258,0.212,0.079,0.286,10.6
2026-08-04T10:21:03.930183,259,0.213,0.080,0.286,105.1
2026-08-04T10:21:03.989236,260,0.220,0.077,0.286,17.1
2026-08-04T10:21:04.055435,261,0.223,0.071,0.000,15.3
2026-08-04T10:21:04.088650,262,0.233,0.070,0.000,30.8
2026-08-04T10:21:04.126761,263,0.240,0.066,0.000,26.8
2026-08-04T10:21:04.220707,264,0.246,0.065,0.000,10.8
2026-08-04T10:21:04.230155,265,0.252,0.064,0.000,118.2
2026-08-04T10:21:04.289516,266,0.257,0.068,0.000,17.2
2026-08-04T10:21:04.355839,267,0.257,0.062,0.252,15.3
2026-08-04T10:21:04.368329,268,0.260,0.054,0.252,85.2
2026-08-04T10:21:04.421365,269,0.239,0.049,0.252,19.4
2026-08-04T10:21:04.487284,270,0.076,0.045,0.000,15.4
2026-08-04T10:21:04.522463,271,0.025,0.038,0.000,29.1
2026-08-04T10:21:04.557521,272,0.025,0.031,0.000,29.3
2026-08-04T10:21:04.653633,273,0.024,0.025,0.256,10.5
2026-08-04T10:21:04.664761,274,0.021,0.024,0.256,96.9
2026-08-04T10:21:04.721171,275,0.021,0.022,0.256,18.0
2026-08-04T10:21:04.787334,276,0.021,0.024,0.328,15.3
2026-08-04T10:21:04.797870,277,0.021,0.033,0.328,102.3
2026-08-04T10:21:04.855865,278,0.021,0.041,0.328,17.5
2026-08-04T10:21:04.923871,279,0.021,0.040,0.000,15.1
2026-08-04T10:21:04.934452,280,0.021,0.039,0.000,101.6
2026-08-04T10:21:04.990850,281,0.020,0.044,0.000,18.2
2026-08-04T10:21:05.084486,282,0.020,0.054,0.270,10.8
2026-08-04T10:21:05.097384,283,0.020,0.051,0.270,81.7
2026-08-04T10:21:05.152390,284,0.020,0.051,0.270,18.4
2026-08-04T10:21:05.219209,285,0.020,0.048,0.334,15.2
2026-08-04T10:21:05.253548,286,0.020,0.046,0.334,29.7
2026-08-04T10:21:05.290280,287,0.021,0.046,0.334,28.3
2026-08-04T10:21:05.389075,288,0.022,0.043,0.262,10.3
2026-08-04T10:21:05.400824,289,0.022,0.042,0.262,90.6
2026-08-04T10:21:05.450617,290,0.022,0.045,0.262,20.5
2026-08-04T10:21:05.517991,291,0.022,0.045,0.000,15.1
2026-08-04T10:21:05.527264,292,0.022,0.045,0.000,116.5
2026-08-04T10:21:05.585118,293,0.022,0.045,0.000,17.5
2026-08-04T10:21:05.651602,294,0.022,0.045,0.000,15.3
2026-08-04T10:21:05.686153,295,0.022,0.045,0.000,29.6
2026-08-04T10:21:05.722465,296,0.022,0.045,0.000,28.3
2026-08-04T10:21:05.818168,297,0.037,0.043,0.258,10.6
2026-08-04T10:21:05.828770,298,0.048,0.042,0.258,101.6
2026-08-04T10:21:05.887026,299,0.159,0.042,0.258,17.5
2026-08-04T10:21:05.957016,300,0.191,0.039,0.266,14.6
2026-08-04T10:21:05.982081,301,0.221,0.040,0.266,41.1
2026-08-04T10:21:06.018671,302,0.236,0.039,0.266,28.0
2026-08-04T10:21:06.084212,303,0.249,0.039,0.000,15.5
2026-08-04T10:21:06.093560,304,0.261,0.036,0.000,116.4
2026-08-04T10:21:06.152745,305,0.270,0.034,0.000,17.1
2026-08-04T10:21:06.250502,306,0.261,0.032,0.261,10.3
2026-08-04T10:21:06.259040,307,0.259,0.030,0.261,129.5
2026-08-04T10:21:06.316661,308,0.258,0.031,0.261,17.6
2026-08-04T10:21:06.384810,309,0.260,0.032,0.000,14.9
2026-08-04T10:21:06.415010,310,0.261,0.031,0.000,34.0
2026-08-04T10:21:06.449266,311,0.261,0.031,0.000,29.9
2026-08-04T10:21:06.548143,312,0.261,0.029,0.000,10.2
2026-08-04T10:21:06.557671,313,0.261,0.029,0.000,113.0
2026-08-04T10:21:06.616192,314,0.261,0.029,0.000,17.3
2026-08-04T10:21:06.682750,315,0.262,0.030,0.000,15.2
2026-08-04T10:21:06.691014,316,0.261,0.027,0.000,132.4
2026-08-04T10:21:06.750276,317,0.263,0.031,0.000,17.1
2026-08-04T10:21:06.819934,318,0.263,0.023,0.264,14.6
2026-08-04T10:21:06.851122,319,0.263,0.026,0.264,32.8
2026-08-04T10:21:06.886091,320,0.263,0.026,0.264,29.6
2026-08-04T10:21:06.981774,321,0.263,0.023,0.000,10.6
2026-08-04T10:21:06.992345,322,0.262,0.026,0.000,101.9
2026-08-04T10:21:07.048883,323,0.264,0.022,0.000,18.0
2026-08-04T10:21:07.126575,324,0.263,0.026,0.000,13.1
2026-08-04T10:21:07.147837,325,0.208,0.018,0.000,49.2
2026-08-04T10:21:07.183111,326,0.061,0.019,0.000,29.1
2026-08-04T10:21:07.248406,327,0.034,0.018,0.000,15.6
2026-08-04T10:21:07.259592,328,0.039,0.018,0.000,95.0
2026-08-04T10:21:07.317846,329,0.041,0.014,0.000,17.4
2026-08-04T10:21:07.411655,330,0.105,0.011,0.000,10.8
2026-08-04T10:21:07.421862,331,0.137,0.015,0.000,105.1
2026-08-04T10:21:07.480850,332,0.185,0.017,0.000,17.2
2026-08-04T10:21:07.550227,333,0.198,0.019,0.000,14.7
2026-08-04T10:21:07.579590,334,0.197,0.020,0.000,34.9
2026-08-04T10:21:07.618381,335,0.211,0.020,0.000,26.3
2026-08-04T10:21:07.713608,336,0.211,0.020,0.000,10.7
2026-08-04T10:21:07.723879,337,0.212,0.020,0.000,104.9
2026-08-04T10:21:07.780916,338,0.211,0.021,0.000,17.8
2026-08-04T10:21:07.849453,339,0.211,0.020,0.000,14.8
2026-08-04T10:21:07.860937,340,0.213,0.021,0.000,92.5
2026-08-04T10:21:07.914404,341,0.218,0.020,0.000,19.1
2026-08-04T10:21:07.981839,342,0.215,0.019,0.000,15.1
2026-08-04T10:21:08.012304,343,0.226,0.017,0.000,33.6
2026-08-04T10:21:08.048305,344,0.226,0.017,0.000,28.7
2026-08-04T10:21:08.150684,345,0.226,0.016,0.000,9.9
2026-08-04T10:21:08.159664,346,0.213,0.017,0.000,122.9
2026-08-04T10:21:08.213364,347,0.214,0.018,0.000,18.9
2026-08-04T10:21:08.283495,348,0.216,0.018,0.000,14.5
2026-08-04T10:21:08.310978,349,0.214,0.019,0.000,37.3
2026-08-04T10:21:08.348193,350,0.217,0.018,0.000,27.5
2026-08-04T10:21:08.414222,351,0.218,0.019,0.000,15.5
2026-08-04T10:21:08.424839,352,0.219,0.019,0.000,100.7
2026-08-04T10:21:08.480815,353,0.215,0.020,0.000,18.2
2026-08-04T10:21:08.575220,354,0.218,0.019,0.000,10.7
2026-08-04T10:21:08.585719,355,0.220,0.019,0.000,101.8
2026-08-04T10:21:08.645143,356,0.220,0.020,0.000,17.1
2026-08-04T10:21:08.717762,357,0.220,0.020,0.000,14.1
2026-08-04T10:21:08.742902,358,0.220,0.019,0.000,41.0
2026-08-04T10:21:08.780977,359,0.219,0.019,0.000,26.8
2026-08-04T10:21:08.879308,360,0.223,0.020,0.000,10.3
2026-08-04T10:21:08.890007,361,0.225,0.019,0.000,100.1
2026-08-04T10:21:08.945424,362,0.227,0.020,0.000,18.3
2026-08-04T10:21:09.006897,363,0.227,0.020,0.000,16.6
2026-08-04T10:21:09.018741,364,0.226,0.018,0.000,90.3
2026-08-04T10:21:09.076369,365,0.228,0.019,0.000,17.8
2026-08-04T10:21:09.148900,366,0.224,0.020,0.000,14.0
2026-08-04T10:21:09.175111,367,0.229,0.018,0.000,39.1
2026-08-04T10:21:09.212033,368,0.230,0.018,0.000,28.2
2026-08-04T10:21:09.309510,369,0.230,0.017,0.000,10.4
2026-08-04T10:21:09.319209,370,0.231,0.017,0.000,110.6
2026-08-04T10:21:09.377393,371,0.232,0.017,0.000,17.5
2026-08-04T10:21:09.446430,372,0.230,0.018,0.000,14.7
2026-08-04T10:21:09.477835,373,0.229,0.019,0.000,32.5
2026-08-04T10:21:09.509472,374,0.227,0.019,0.000,33.0
2026-08-04T10:21:09.578388,375,0.231,0.019,0.000,14.7
2026-08-04T10:21:09.589047,376,0.229,0.019,0.000,100.5
2026-08-04T10:21:09.645710,377,0.232,0.019,0.000,18.0
2026-08-04T10:21:09.740126,378,0.237,0.019,0.000,10.7
2026-08-04T10:21:09.750959,379,0.232,0.019,0.000,98.5
2026-08-04T10:21:09.809946,380,0.230,0.017,0.000,17.3
2026-08-04T10:21:09.879568,381,0.226,0.017,0.000,14.6
2026-08-04T10:21:09.910036,382,0.233,0.021,0.000,33.7
2026-08-04T10:21:09.944941,383,0.229,0.024,0.000,29.6
2026-08-04T10:21:10.039683,384,0.199,0.022,0.000,10.7
2026-08-04T10:21:10.050121,385,0.187,0.025,0.000,102.4
2026-08-04T10:21:10.111733,386,0.173,0.028,0.000,16.6
2026-08-04T10:21:10.176511,387,0.167,0.042,0.000,15.8
2026-08-04T10:21:10.187995,388,0.155,0.054,0.000,92.3
2026-08-04T10:21:10.242229,389,0.154,0.050,0.000,18.7
2026-08-04T10:21:10.309699,390,0.065,0.056,0.256,15.1
2026-08-04T10:21:10.341480,391,0.020,0.074,0.256,32.4
2026-08-04T10:21:10.378423,392,0.020,0.074,0.256,28.5
2026-08-04T10:21:10.470692,393,0.121,0.042,0.333,11.0
2026-08-04T10:21:10.479876,394,0.162,0.062,0.333,135.3
2026-08-04T10:21:10.540685,395,0.219,0.058,0.333,16.7
2026-08-04T10:21:10.618686,396,0.232,0.060,0.274,13.0
2026-08-04T10:21:10.641761,397,0.235,0.086,0.274,46.0
2026-08-04T10:21:10.673267,398,0.235,0.101,0.274,32.6
2026-08-04T10:21:10.741228,399,0.247,0.093,0.000,14.9
2026-08-04T10:21:10.752194,400,0.273,0.087,0.000,98.5
2026-08-04T10:21:10.808885,401,0.298,0.115,0.000,17.9
2026-08-04T10:21:10.905650,402,0.301,0.101,0.000,10.4
2026-08-04T10:21:10.917206,403,0.296,0.101,0.000,91.3
2026-08-04T10:21:10.973431,404,0.288,0.080,0.000,18.2
2026-08-04T10:21:11.044534,405,0.286,0.081,0.000,14.2
2026-08-04T10:21:11.070697,406,0.271,0.078,0.000,39.2
2026-08-04T10:21:11.109830,407,0.118,0.085,0.000,26.4
2026-08-04T10:21:11.202700,408,0.014,0.088,0.000,10.9
2026-08-04T10:21:11.214435,409,0.018,0.090,0.000,90.1
2026-08-04T10:21:11.272567,410,0.051,0.096,0.000,17.6
