timestamp,frame_num,ear,mar,phone_confidence,fps
2026-08-03T17:23:09.190027,1,0.287,0.003,0.000,72.1
2026-08-03T17:23:09.311816,2,0.298,0.002,0.000,108.5
2026-08-03T17:23:09.440084,3,0.299,0.002,0.000,7.9
2026-08-03T17:23:09.449711,4,0.313,0.003,0.000,123.7
2026-08-03T17:23:09.504511,5,0.316,0.003,0.000,18.6
2026-08-03T17:23:09.571729,6,0.316,0.002,0.000,15.1
2026-08-03T17:23:09.579934,7,0.318,0.002,0.000,132.8
2026-08-03T17:23:09.634899,8,0.329,0.005,0.000,18.5
2026-08-03T17:23:09.700745,9,0.326,0.005,0.000,15.5
2026-08-03T17:23:09.710873,10,0.325,0.005,0.000,106.5
2026-08-03T17:23:09.766580,11,0.328,0.005,0.000,18.2
2026-08-03T17:23:09.832990,12,0.330,0.007,0.000,15.3
2026-08-03T17:23:09.866268,13,0.333,0.005,0.000,30.7
2026-08-03T17:23:09.903387,14,0.327,0.005,0.000,27.7
2026-08-03T17:23:10.001927,15,0.334,0.005,0.000,10.3
2026-08-03T17:23:10.010468,16,0.335,0.002,0.000,129.9
2026-08-03T17:23:10.067945,17,0.337,0.012,0.000,17.6
2026-08-03T17:23:10.130692,18,0.344,0.016,0.000,16.2
2026-08-03T17:23:10.140840,19,0.339,0.016,0.000,104.8
2026-08-03T17:23:10.199330,20,0.340,0.036,0.000,17.4
2026-08-03T17:23:10.266643,21,0.338,0.027,0.000,15.0
2026-08-03T17:23:10.297116,22,0.336,0.020,0.000,35.9
2026-08-03T17:23:10.336351,23,0.337,0.012,0.000,26.0
2026-08-03T17:23:10.432171,24,0.337,0.011,0.000,10.5
2026-08-03T17:23:10.441608,25,0.346,0.010,0.000,117.1
2026-08-03T17:23:10.499773,26,0.337,0.006,0.000,17.8
2026-08-03T17:23:10.567198,27,0.351,0.014,0.000,15.0
2026-08-03T17:23:10.599956,28,0.354,0.012,0.000,31.3
2026-08-03T17:23:10.636473,29,0.367,0.016,0.000,28.1
2026-08-03T17:23:10.729520,30,0.377,0.016,0.000,10.9
2026-08-03T17:23:10.740588,31,0.375,0.013,0.000,95.8
2026-08-03T17:23:10.800068,32,0.376,0.019,0.000,17.1
2026-08-03T17:23:10.867526,33,0.373,0.016,0.000,15.1
2026-08-03T17:23:10.879633,34,0.374,0.012,0.000,88.9
2026-08-03T17:23:10.931503,35,0.384,0.011,0.000,19.8
2026-08-03T17:23:11.000556,36,0.391,0.013,0.000,14.7
2026-08-03T17:23:11.031761,37,0.373,0.018,0.000,32.8
2026-08-03T17:23:11.069237,38,0.388,0.012,0.000,27.9
2026-08-03T17:23:11.165562,39,0.397,0.017,0.000,10.5
2026-08-03T17:23:11.174766,40,0.390,0.019,0.000,117.8
2026-08-03T17:23:11.231423,41,0.400,0.018,0.000,18.0
2026-08-03T17:23:11.296643,42,0.394,0.019,0.000,15.6
2026-08-03T17:23:11.309624,43,0.403,0.017,0.000,81.0
2026-08-03T17:23:11.364453,44,0.394,0.012,0.000,18.5
2026-08-03T17:23:11.432981,45,0.389,0.011,0.000,14.8
2026-08-03T17:23:11.461985,46,0.391,0.014,0.000,35.7
2026-08-03T17:23:11.500831,47,0.392,0.016,0.000,26.6
2026-08-03T17:23:11.596985,48,0.387,0.013,0.000,10.5
2026-08-03T17:23:11.607711,49,0.397,0.009,0.000,99.7
2026-08-03T17:23:11.663330,50,0.373,0.018,0.000,18.3
2026-08-03T17:23:11.730954,51,0.387,0.013,0.000,15.1
2026-08-03T17:23:11.765459,52,0.378,0.017,0.000,29.5
2026-08-03T17:23:11.799983,53,0.385,0.017,0.000,30.4
2026-08-03T17:23:11.892380,54,0.386,0.011,0.000,10.9
2026-08-03T17:23:11.901098,55,0.254,0.014,0.000,123.3
2026-08-03T17:23:11.963327,56,0.182,0.014,0.000,16.7
2026-08-03T17:23:12.029418,57,0.180,0.001,0.000,15.4
2026-08-03T17:23:12.040442,58,0.220,0.003,0.000,97.1
2026-08-03T17:23:12.092291,59,0.290,0.009,0.000,19.6
2026-08-03T17:23:12.165312,60,0.274,0.010,0.000,13.9
2026-08-03T17:23:12.192991,61,0.340,0.028,0.000,37.2
2026-08-03T17:23:12.230075,62,0.334,0.035,0.000,27.9
2026-08-03T17:23:12.329025,63,0.357,0.041,0.000,10.2
2026-08-03T17:23:12.338524,64,0.364,0.054,0.000,114.2
2026-08-03T17:23:12.395565,65,0.381,0.049,0.000,17.8
2026-08-03T17:23:12.465129,66,0.398,0.032,0.000,14.5
2026-08-03T17:23:12.474624,67,0.416,0.057,0.000,114.6
2026-08-03T17:23:12.526975,68,0.441,0.068,0.000,19.4
2026-08-03T17:23:12.599567,69,0.399,0.057,0.000,14.0
2026-08-03T17:23:12.623314,70,0.000,0.000,0.000,43.4
2026-08-03T17:23:12.664446,71,0.413,0.102,0.000,24.9
2026-08-03T17:23:12.763141,72,0.492,0.093,0.000,10.2
2026-08-03T17:23:12.771587,73,0.000,0.000,0.000,131.1
2026-08-03T17:23:12.826780,74,0.000,0.000,0.000,18.5
2026-08-03T17:23:12.899178,75,0.000,0.000,0.000,14.0
