timestamp,frame_num,ear,mar,phone_confidence,fps
2026-08-04T10:22:00.683129,63,0.355,0.009,0.000,10.2
2026-08-04T10:22:00.694358,64,0.360,0.009,0.000,95.2
2026-08-04T10:22:00.750126,65,0.364,0.008,0.000,18.2
2026-08-04T10:22:00.813407,66,0.367,0.008,0.000,16.0
2026-08-04T10:22:00.847628,67,0.366,0.007,0.000,29.9
2026-08-04T10:22:00.883378,68,0.367,0.008,0.000,28.9
2026-08-04T10:22:00.982008,69,0.363,0.007,0.000,10.3
2026-08-04T10:22:00.995220,70,0.304,0.009,0.000,83.6
2026-08-04T10:22:01.045882,71,0.155,0.006,0.000,20.0
2026-08-04T10:22:01.117830,72,0.176,0.003,0.000,14.1
2026-08-04T10:22:01.130963,73,0.193,0.004,0.000,90.9
2026-08-04T10:22:01.179174,74,0.210,0.002,0.000,21.1
2026-08-04T10:22:01.248851,75,0.226,0.003,0.310,14.5
2026-08-04T10:22:01.277262,76,0.232,0.002,0.310,36.3
2026-08-04T10:22:01.316207,77,0.237,0.001,0.310,26.2
2026-08-04T10:22:01.415301,78,0.245,0.004,0.272,10.2
2026-08-04T10:22:01.425722,79,0.244,0.005,0.272,104.1
2026-08-04T10:22:01.479517,80,0.247,0.006,0.272,18.8
2026-08-04T10:22:01.555842,81,0.248,0.008,0.000,13.3
2026-08-04T10:22:01.575317,82,0.252,0.007,0.000,53.3
2026-08-04T10:22:01.610312,83,0.254,0.007,0.000,29.1
2026-08-04T10:22:01.689124,84,0.255,0.007,0.252,12.8
2026-08-04T10:22:01.700385,85,0.257,0.007,0.252,95.3
2026-08-04T10:22:01.747222,86,0.258,0.007,0.252,21.8
2026-08-04T10:22:01.847550,87,0.257,0.007,0.312,10.1
2026-08-04T10:22:01.858771,88,0.259,0.007,0.312,95.1
2026-08-04T10:22:01.914404,89,0.257,0.007,0.312,18.2
2026-08-04T10:22:01.981329,90,0.260,0.007,0.366,15.3
2026-08-04T10:22:02.011419,91,0.266,0.008,0.366,34.1
2026-08-04T10:22:02.049799,92,0.269,0.009,0.366,27.1
2026-08-04T10:22:02.152850,93,0.272,0.008,0.330,9.8
2026-08-04T10:22:02.164191,94,0.273,0.009,0.330,101.3
2026-08-04T10:22:02.208791,95,0.273,0.009,0.330,23.0
2026-08-04T10:22:02.280025,96,0.273,0.009,0.279,14.2
2026-08-04T10:22:02.290364,97,0.274,0.010,0.279,105.4
2026-08-04T10:22:02.345352,98,0.276,0.009,0.279,18.5
2026-08-04T10:22:02.412543,99,0.276,0.008,0.333,15.2
2026-08-04T10:22:02.441862,100,0.276,0.008,0.333,35.2
2026-08-04T10:22:02.480961,101,0.277,0.008,0.333,26.1
2026-08-04T10:22:02.576065,102,0.277,0.008,0.256,10.6
2026-08-04T10:22:02.589969,103,0.276,0.008,0.256,76.0
2026-08-04T10:22:02.644758,104,0.271,0.009,0.256,18.6
2026-08-04T10:22:02.711481,105,0.269,0.009,0.318,15.3
2026-08-04T10:22:02.741062,106,0.268,0.007,0.318,34.7
2026-08-04T10:22:02.777119,107,0.270,0.007,0.318,28.3
2026-08-04T10:22:02.845301,108,0.271,0.008,0.280,15.0
2026-08-04T10:22:02.857104,109,0.270,0.007,0.280,90.3
2026-08-04T10:22:02.912225,110,0.272,0.007,0.280,18.5
2026-08-04T10:22:03.011698,111,0.275,0.005,0.291,10.2
2026-08-04T10:22:03.020843,112,0.274,0.007,0.291,118.4
2026-08-04T10:22:03.075217,113,0.276,0.007,0.291,18.6
2026-08-04T10:22:03.148155,114,0.279,0.008,0.309,13.9
2026-08-04T10:22:03.173996,115,0.283,0.009,0.309,39.8
2026-08-04T10:22:03.212739,116,0.284,0.009,0.309,26.4
2026-08-04T10:22:03.310805,117,0.288,0.009,0.251,10.3
2026-08-04T10:22:03.320715,118,0.291,0.008,0.251,109.3
2026-08-04T10:22:03.376067,119,0.294,0.009,0.251,18.4
2026-08-04T10:22:03.441273,120,0.296,0.009,0.000,15.6
2026-08-04T10:22:03.451020,121,0.296,0.010,0.000,113.0
2026-08-04T10:22:03.508520,122,0.300,0.009,0.000,17.6
2026-08-04T10:22:03.573538,123,0.300,0.009,0.000,15.6
2026-08-04T10:22:03.607717,124,0.301,0.009,0.000,29.9
2026-08-04T10:22:03.641747,125,0.301,0.009,0.000,30.2
2026-08-04T10:22:03.742868,126,0.302,0.009,0.000,10.0
2026-08-04T10:22:03.750880,127,0.303,0.009,0.000,136.9
2026-08-04T10:22:03.807967,128,0.304,0.009,0.000,17.7
2026-08-04T10:22:03.874979,129,0.305,0.009,0.273,15.1
2026-08-04T10:22:03.907153,130,0.302,0.009,0.273,31.8
2026-08-04T10:22:03.939671,131,0.303,0.009,0.273,31.6
2026-08-04T10:22:04.008135,132,0.304,0.009,0.000,14.8
2026-08-04T10:22:04.021000,133,0.305,0.009,0.000,82.4
2026-08-04T10:22:04.074896,134,0.305,0.009,0.000,19.1
2026-08-04T10:22:04.182803,135,0.306,0.009,0.000,9.4
2026-08-04T10:22:04.192118,136,0.306,0.009,0.000,116.2
2026-08-04T10:22:04.240238,137,0.306,0.009,0.000,21.2
2026-08-04T10:22:04.305231,138,0.307,0.009,0.000,15.8
2026-08-04T10:22:04.342396,139,0.308,0.008,0.000,27.4
2026-08-04T10:22:04.375834,140,0.308,0.009,0.000,31.2
2026-08-04T10:22:04.473702,141,0.308,0.008,0.000,10.3
2026-08-04T10:22:04.485648,142,0.308,0.008,0.000,89.3
2026-08-04T10:22:04.539615,143,0.309,0.008,0.000,19.5
2026-08-04T10:22:04.601655,144,0.308,0.008,0.000,16.4
2026-08-04T10:22:04.610725,145,0.308,0.009,0.000,120.8
2026-08-04T10:22:04.674320,146,0.307,0.009,0.000,16.0
2026-08-04T10:22:04.740699,147,0.308,0.008,0.292,15.4
2026-08-04T10:22:04.772100,148,0.309,0.009,0.292,32.7
2026-08-04T10:22:04.807601,149,0.309,0.009,0.292,29.2
2026-08-04T10:22:04.907690,150,0.310,0.009,0.000,10.1
2026-08-04T10:22:04.919539,151,0.310,0.009,0.000,96.1
2026-08-04T10:22:04.971572,152,0.310,0.009,0.000,19.6
2026-08-04T10:22:05.039685,153,0.304,0.009,0.260,14.9
2026-08-04T10:22:05.072825,154,0.299,0.009,0.260,30.9
2026-08-04T10:22:05.105749,155,0.298,0.009,0.260,31.4
2026-08-04T10:22:05.179996,156,0.294,0.010,0.258,13.8
2026-08-04T10:22:05.190349,157,0.293,0.011,0.258,104.3
2026-08-04T10:22:05.239288,158,0.293,0.010,0.258,21.1
2026-08-04T10:22:05.333359,159,0.294,0.011,0.343,10.8
2026-08-04T10:22:05.344292,160,0.292,0.010,0.343,97.7
2026-08-04T10:22:05.404833,161,0.291,0.010,0.343,16.8
2026-08-04T10:22:05.471684,162,0.291,0.010,0.000,15.3
2026-08-04T10:22:05.503365,163,0.290,0.010,0.000,34.6
2026-08-04T10:22:05.538825,164,0.290,0.010,0.000,29.7
2026-08-04T10:22:05.642781,165,0.292,0.010,0.000,9.7
2026-08-04T10:22:05.654454,166,0.290,0.011,0.000,102.3
2026-08-04T10:22:05.703275,167,0.290,0.010,0.000,20.8
2026-08-04T10:22:05.770570,168,0.291,0.010,0.000,15.1
2026-08-04T10:22:05.779577,169,0.291,0.009,0.000,120.8
2026-08-04T10:22:05.835897,170,0.291,0.011,0.000,18.0
2026-08-04T10:22:05.907874,171,0.289,0.011,0.326,14.1
2026-08-04T10:22:05.933206,172,0.281,0.009,0.326,41.1
2026-08-04T10:22:05.972361,173,0.277,0.008,0.326,26.4
2026-08-04T10:22:06.070530,174,0.271,0.009,0.000,10.3
2026-08-04T10:22:06.081931,175,0.271,0.009,0.000,93.5
2026-08-04T10:22:06.136044,176,0.271,0.009,0.000,18.8
2026-08-04T10:22:06.208743,177,0.270,0.009,0.000,14.0
2026-08-04T10:22:06.233655,178,0.272,0.008,0.000,42.1
2026-08-04T10:22:06.267757,179,0.273,0.008,0.000,30.7
2026-08-04T10:22:06.332341,180,0.273,0.008,0.000,15.8
2026-08-04T10:22:06.341830,181,0.273,0.008,0.000,113.4
2026-08-04T10:22:06.403711,182,0.270,0.007,0.000,16.4
2026-08-04T10:22:06.502960,183,0.270,0.007,0.000,10.2
2026-08-04T10:22:06.513133,184,0.270,0.007,0.000,107.7
2026-08-04T10:22:06.566741,185,0.276,0.007,0.000,19.0
2026-08-04T10:22:06.639526,186,0.278,0.007,0.000,13.9
2026-08-04T10:22:06.664548,187,0.283,0.007,0.000,41.1
2026-08-04T10:22:06.705582,188,0.284,0.007,0.000,24.9
2026-08-04T10:22:06.799687,189,0.285,0.006,0.250,10.8
2026-08-04T10:22:06.809852,190,0.286,0.006,0.250,105.8
2026-08-04T10:22:06.866544,191,0.286,0.006,0.250,18.0
2026-08-04T10:22:06.931624,192,0.288,0.007,0.272,15.6
2026-08-04T10:22:06.942699,193,0.289,0.006,0.272,103.3
2026-08-04T10:22:07.000350,194,0.289,0.007,0.272,17.7
2026-08-04T10:22:07.070512,195,0.290,0.007,0.251,14.6
2026-08-04T10:22:07.097893,196,0.291,0.007,0.251,38.3
2026-08-04T10:22:07.134360,197,0.291,0.007,0.251,28.0
2026-08-04T10:22:07.233454,198,0.292,0.007,0.302,10.2
2026-08-04T10:22:07.242519,199,0.291,0.007,0.302,120.2
2026-08-04T10:22:07.300063,200,0.290,0.007,0.302,17.7
2026-08-04T10:22:07.366017,201,0.291,0.007,0.000,15.5
2026-08-04T10:22:07.399194,202,0.294,0.007,0.000,30.8
2026-08-04T10:22:07.433559,203,0.293,0.007,0.000,30.0
2026-08-04T10:22:07.507703,204,0.293,0.008,0.300,13.8
2026-08-04T10:22:07.518366,205,0.293,0.008,0.300,101.0
2026-08-04T10:22:07.568525,206,0.292,0.008,0.300,20.5
2026-08-04T10:22:07.674767,207,0.292,0.008,0.000,9.5
2026-08-04T10:22:07.684234,208,0.291,0.008,0.000,114.5
2026-08-04T10:22:07.731641,209,0.289,0.008,0.000,21.5
2026-08-04T10:22:07.798468,210,0.288,0.008,0.279,15.1
2026-08-04T10:22:07.831690,211,0.289,0.008,0.279,30.7
2026-08-04T10:22:07.869506,212,0.287,0.007,0.279,27.3
2026-08-04T10:22:07.964435,213,0.288,0.006,0.337,10.7
2026-08-04T10:22:07.975431,214,0.287,0.007,0.337,98.4
2026-08-04T10:22:08.032025,215,0.286,0.008,0.337,17.9
2026-08-04T10:22:08.097190,216,0.287,0.008,0.313,15.5
2026-08-04T10:22:08.108551,217,0.286,0.008,0.313,94.4
2026-08-04T10:22:08.164078,218,0.286,0.009,0.313,18.4
2026-08-04T10:22:08.230418,219,0.284,0.009,0.292,15.4
2026-08-04T10:22:08.263670,220,0.275,0.008,0.292,30.7
2026-08-04T10:22:08.300158,221,0.271,0.008,0.292,28.1
2026-08-04T10:22:08.400902,222,0.271,0.007,0.000,10.0
2026-08-04T10:22:08.412479,223,0.271,0.007,0.000,95.2
2026-08-04T10:22:08.463578,224,0.271,0.007,0.000,20.0
2026-08-04T10:22:08.532601,225,0.272,0.008,0.273,14.7
2026-08-04T10:22:08.562388,226,0.271,0.007,0.273,34.5
2026-08-04T10:22:08.596332,227,0.272,0.007,0.273,30.4
2026-08-04T10:22:08.669753,228,0.274,0.007,0.000,13.8
2026-08-04T10:22:08.680701,229,0.276,0.007,0.000,97.9
2026-08-04T10:22:08.732244,230,0.277,0.008,0.000,19.8
2026-08-04T10:22:08.828032,231,0.277,0.007,0.000,10.6
2026-08-04T10:22:08.837062,232,0.278,0.007,0.000,119.7
2026-08-04T10:22:08.894425,233,0.279,0.007,0.000,17.7
2026-08-04T10:22:08.962901,234,0.278,0.008,0.251,14.8
2026-08-04T10:22:08.994883,235,0.279,0.008,0.251,33.0
2026-08-04T10:22:09.031085,236,0.267,0.008,0.251,28.4
2026-08-04T10:22:09.128911,237,0.070,0.012,0.327,10.4
2026-08-04T10:22:09.139729,238,0.041,0.015,0.327,99.1
2026-08-04T10:22:09.196292,239,0.083,0.019,0.327,18.0
2026-08-04T10:22:09.258851,240,0.107,0.015,0.255,16.2
2026-08-04T10:22:09.268309,241,0.155,0.022,0.255,114.5
2026-08-04T10:22:09.328559,242,0.203,0.029,0.255,16.9
2026-08-04T10:22:09.393117,243,0.220,0.024,0.000,15.7
2026-08-04T10:22:09.428219,244,0.244,0.024,0.000,29.0
2026-08-04T10:22:09.464617,245,0.252,0.022,0.000,28.5
2026-08-04T10:22:09.559409,246,0.257,0.017,0.000,10.7
2026-08-04T10:22:09.569383,247,0.259,0.013,0.000,107.9
2026-08-04T10:22:09.627440,248,0.264,0.010,0.000,17.5
2026-08-04T10:22:09.701078,249,0.265,0.010,0.000,13.8
2026-08-04T10:22:09.725889,250,0.254,0.008,0.000,41.5
2026-08-04T10:22:09.759414,251,0.254,0.007,0.000,31.4
2026-08-04T10:22:09.826947,252,0.257,0.004,0.000,15.1
2026-08-04T10:22:09.837859,253,0.258,0.005,0.000,98.7
2026-08-04T10:22:09.895237,254,0.260,0.005,0.000,17.9
2026-08-04T10:22:09.991633,255,0.262,0.004,0.000,10.6
2026-08-04T10:22:10.001985,256,0.266,0.005,0.000,103.7
2026-08-04T10:22:10.058956,257,0.265,0.005,0.000,17.8
2026-08-04T10:22:10.126631,258,0.265,0.006,0.263,15.0
2026-08-04T10:22:10.159672,259,0.266,0.006,0.263,30.9
2026-08-04T10:22:10.197205,260,0.266,0.006,0.263,27.7
2026-08-04T10:22:10.292302,261,0.266,0.006,0.000,10.7
2026-08-04T10:22:10.301483,262,0.266,0.006,0.000,118.4
2026-08-04T10:22:10.359527,263,0.268,0.006,0.000,17.5
2026-08-04T10:22:10.431088,264,0.267,0.006,0.000,14.2
2026-08-04T10:22:10.440508,265,0.268,0.007,0.000,116.4
2026-08-04T10:22:10.492489,266,0.269,0.006,0.000,19.5
2026-08-04T10:22:10.560576,267,0.270,0.006,0.000,14.9
2026-08-04T10:22:10.588611,268,0.269,0.005,0.000,36.7
2026-08-04T10:22:10.627909,269,0.269,0.006,0.000,26.0
2026-08-04T10:22:10.721439,270,0.269,0.005,0.333,10.8
2026-08-04T10:22:10.729838,271,0.270,0.005,0.333,129.1
2026-08-04T10:22:10.791191,272,0.271,0.005,0.333,16.6
2026-08-04T10:22:10.860203,273,0.272,0.005,0.283,14.9
2026-08-04T10:22:10.890432,274,0.271,0.005,0.283,34.0
2026-08-04T10:22:10.925095,275,0.270,0.005,0.283,30.2
2026-08-04T10:22:10.995371,276,0.269,0.006,0.000,14.6
2026-08-04T10:22:11.004079,277,0.268,0.007,0.000,124.8
2026-08-04T10:22:11.058861,278,0.268,0.005,0.000,18.6
2026-08-04T10:22:11.159521,279,0.268,0.005,0.000,10.0
2026-08-04T10:22:11.170807,280,0.267,0.006,0.000,99.7
2026-08-04T10:22:11.222992,281,0.267,0.005,0.000,19.5
2026-08-04T10:22:11.291930,282,0.267,0.005,0.000,14.8
2026-08-04T10:22:11.320991,283,0.267,0.005,0.000,35.2
2026-08-04T10:22:11.359102,284,0.268,0.005,0.000,27.0
2026-08-04T10:22:11.457715,285,0.267,0.005,0.259,10.2
2026-08-04T10:22:11.467004,286,0.267,0.005,0.259,118.8
2026-08-04T10:22:11.522967,287,0.264,0.006,0.259,18.3
2026-08-04T10:22:11.586059,288,0.259,0.006,0.337,16.1
2026-08-04T10:22:11.597182,289,0.259,0.006,0.337,98.4
2026-08-04T10:22:11.657882,290,0.254,0.007,0.337,16.9
2026-08-04T10:22:11.720197,291,0.250,0.010,0.287,16.4
2026-08-04T10:22:11.755986,292,0.253,0.009,0.287,28.5
2026-08-04T10:22:11.793038,293,0.253,0.009,0.287,27.7
2026-08-04T10:22:11.885218,294,0.262,0.006,0.000,11.0
2026-08-04T10:22:11.894128,295,0.262,0.007,0.000,122.0
2026-08-04T10:22:11.954238,296,0.272,0.009,0.000,17.0
2026-08-04T10:22:12.026440,297,0.272,0.008,0.000,14.1
2026-08-04T10:22:12.054530,298,0.290,0.011,0.000,36.5
2026-08-04T10:22:12.088367,299,0.283,0.015,0.000,30.5
2026-08-04T10:22:12.166847,300,0.278,0.015,0.000,12.9
2026-08-04T10:22:12.179181,301,0.262,0.016,0.000,90.2
2026-08-04T10:22:12.224320,302,0.260,0.014,0.000,22.6
2026-08-04T10:22:12.316162,303,0.249,0.013,0.281,11.0
2026-08-04T10:22:12.324317,304,0.248,0.020,0.281,134.2
2026-08-04T10:22:12.387059,305,0.250,0.018,0.281,16.1
2026-08-04T10:22:12.457544,306,0.248,0.025,0.000,14.4
2026-08-04T10:22:12.487690,307,0.240,0.018,0.000,33.9
2026-08-04T10:22:12.522947,308,0.233,0.023,0.000,29.0
2026-08-04T10:22:12.615733,309,0.240,0.027,0.000,10.9
2026-08-04T10:22:12.626100,310,0.235,0.029,0.000,103.2
2026-08-04T10:22:12.689057,311,0.237,0.028,0.000,16.1
2026-08-04T10:22:12.749194,312,0.230,0.029,0.000,16.9
2026-08-04T10:22:12.760305,313,0.229,0.029,0.000,95.8
2026-08-04T10:22:12.819557,314,0.230,0.030,0.000,17.2
2026-08-04T10:22:12.884336,315,0.234,0.029,0.000,15.7
2026-08-04T10:22:12.919737,316,0.232,0.030,0.000,28.8
2026-08-04T10:22:12.957402,317,0.232,0.035,0.000,27.6
2026-08-04T10:22:13.049547,318,0.238,0.032,0.000,11.0
2026-08-04T10:22:13.058359,319,0.238,0.031,0.000,122.5
2026-08-04T10:22:13.119522,320,0.248,0.034,0.000,16.6
2026-08-04T10:22:13.190474,321,0.246,0.035,0.000,14.3
2026-08-04T10:22:13.217048,322,0.248,0.035,0.000,38.6
2026-08-04T10:22:13.251414,323,0.249,0.033,0.000,29.9
2026-08-04T10:22:13.316077,324,0.248,0.031,0.000,15.7
2026-08-04T10:22:13.325210,325,0.241,0.031,0.000,119.0
2026-08-04T10:22:13.388083,326,0.245,0.036,0.000,16.2
2026-08-04T10:22:13.483233,327,0.249,0.026,0.000,10.7
2026-08-04T10:22:13.493135,328,0.247,0.020,0.000,109.6
2026-08-04T10:22:13.550550,329,0.250,0.388,0.000,17.7
2026-08-04T10:22:13.622504,330,0.246,0.405,0.000,14.1
2026-08-04T10:22:13.649675,331,0.249,0.301,0.000,38.1
2026-08-04T10:22:13.689502,332,0.238,0.272,0.000,26.8
2026-08-04T10:22:13.780172,333,0.035,0.233,0.000,11.2
2026-08-04T10:22:13.790405,334,0.005,0.211,0.000,105.0
2026-08-04T10:22:13.851130,335,0.074,0.181,0.000,16.7
2026-08-04T10:22:13.921013,336,0.118,0.170,0.000,14.5
2026-08-04T10:22:13.932424,337,0.147,0.168,0.000,94.1
2026-08-04T10:22:13.983434,338,0.175,0.143,0.000,19.9
2026-08-04T10:22:14.049852,339,0.190,0.117,0.000,15.4
2026-08-04T10:22:14.083639,340,0.204,0.129,0.000,30.3
2026-08-04T10:22:14.120409,341,0.219,0.099,0.000,27.9
2026-08-04T10:22:14.213417,342,0.223,0.063,0.000,10.9
2026-08-04T10:22:14.225556,343,0.220,0.032,0.000,87.5
2026-08-04T10:22:14.282673,344,0.211,0.014,0.000,17.9
2026-08-04T10:22:14.352569,345,0.212,0.003,0.000,14.6
2026-08-04T10:22:14.383714,346,0.223,0.011,0.000,32.9
2026-08-04T10:22:14.415822,347,0.228,0.010,0.000,32.6
2026-08-04T10:22:14.481554,348,0.239,0.003,0.000,15.5
2026-08-04T10:22:14.489787,349,0.250,0.004,0.000,132.1
2026-08-04T10:22:14.551823,350,0.266,0.015,0.000,16.4
2026-08-04T10:22:14.645179,351,0.216,0.020,0.000,10.8
2026-08-04T10:22:14.657998,352,0.102,0.022,0.000,82.4
2026-08-04T10:22:14.715720,353,0.184,0.023,0.000,17.8
2026-08-04T10:22:14.781399,354,0.211,0.028,0.000,15.5
2026-08-04T10:22:14.814172,355,0.000,0.000,0.000,31.1
2026-08-04T10:22:14.854379,356,0.228,0.015,0.000,25.4
2026-08-04T10:22:14.949847,357,0.000,0.000,0.000,10.6
2026-08-04T10:22:14.958828,358,0.000,0.000,0.000,137.7
2026-08-04T10:22:15.014892,359,0.000,0.000,0.000,18.2
2026-08-04T10:22:15.080082,360,0.215,0.031,0.000,15.7
2026-08-04T10:22:15.090769,361,0.217,0.021,0.000,100.2
2026-08-04T10:22:15.148350,362,0.212,0.013,0.000,17.6
2026-08-04T10:22:15.218379,363,0.207,0.009,0.000,14.5
2026-08-04T10:22:15.246373,364,0.184,0.014,0.000,36.7
2026-08-04T10:22:15.284432,365,0.190,0.015,0.000,26.9
2026-08-04T10:22:15.379290,366,0.193,0.013,0.000,10.6
2026-08-04T10:22:15.387348,367,0.187,0.015,0.000,134.8
2026-08-04T10:22:15.444759,368,0.000,0.000,0.000,17.7
2026-08-04T10:22:15.514896,369,0.221,0.034,0.000,14.6
2026-08-04T10:22:15.544436,370,0.215,0.028,0.000,34.7
2026-08-04T10:22:15.580020,371,0.210,0.024,0.000,28.9
2026-08-04T10:22:15.649080,372,0.196,0.015,0.000,14.6
2026-08-04T10:22:15.661683,373,0.184,0.011,0.000,83.9
2026-08-04T10:22:15.714191,374,0.183,0.011,0.000,19.3
2026-08-04T10:22:15.811728,375,0.187,0.012,0.000,10.4
2026-08-04T10:22:15.822691,376,0.194,0.012,0.000,98.3
2026-08-04T10:22:15.878798,377,0.189,0.015,0.000,18.1
2026-08-04T10:22:15.954402,378,0.201,0.015,0.000,13.4
2026-08-04T10:22:15.979442,379,0.207,0.017,0.000,41.0
2026-08-04T10:22:16.013538,380,0.000,0.000,0.000,30.7
2026-08-04T10:22:16.111181,381,0.219,0.037,0.000,10.4
2026-08-04T10:22:16.125007,382,0.180,0.017,0.000,88.6
2026-08-04T10:22:16.181380,383,0.174,0.011,0.000,18.2
2026-08-04T10:22:16.240846,384,0.175,0.009,0.000,17.2
2026-08-04T10:22:16.248000,385,0.000,0.000,0.000,157.1
2026-08-04T10:22:16.313971,386,0.213,0.034,0.000,15.5
2026-08-04T10:22:16.382264,387,0.203,0.027,0.000,15.0
2026-08-04T10:22:16.409846,388,0.203,0.013,0.000,37.3
2026-08-04T10:22:16.450096,389,0.205,0.005,0.000,25.9
2026-08-04T10:22:16.541920,390,0.000,0.000,0.000,11.0
2026-08-04T10:22:16.556003,391,0.227,0.055,0.000,74.5
2026-08-04T10:22:16.611178,392,0.203,0.041,0.000,18.4
2026-08-04T10:22:16.688718,393,0.204,0.030,0.000,13.1
2026-08-04T10:22:16.708312,394,0.000,0.000,0.000,52.9
2026-08-04T10:22:16.745138,395,0.204,0.034,0.000,28.0
2026-08-04T10:22:16.816334,396,0.206,0.030,0.000,14.3
2026-08-04T10:22:16.828339,397,0.198,0.023,0.000,88.6
2026-08-04T10:22:16.879049,398,0.215,0.018,0.000,20.0
2026-08-04T10:22:16.972128,399,0.000,0.000,0.000,10.9
2026-08-04T10:22:16.985278,400,0.233,0.058,0.000,80.5
2026-08-04T10:22:17.044343,401,0.200,0.044,0.000,17.7
2026-08-04T10:22:17.113039,402,0.197,0.029,0.000,14.8
2026-08-04T10:22:17.141752,403,0.000,0.000,0.000,35.6
2026-08-04T10:22:17.183710,404,0.208,0.050,0.000,24.5
2026-08-04T10:22:17.275717,405,0.190,0.031,0.000,11.0
2026-08-04T10:22:17.286030,406,0.212,0.033,0.000,104.1
2026-08-04T10:22:17.343350,407,0.216,0.012,0.000,18.0
2026-08-04T10:22:17.415440,408,0.210,0.007,0.000,14.2
2026-08-04T10:22:17.428569,409,0.201,0.008,0.000,80.2
2026-08-04T10:22:17.472548,410,0.000,0.000,0.000,23.2
